,MODELYEAR,MAKE,MODEL,VEHICLECLASS,ENGINESIZE,CYLINDERS,TRANSMISSION,FUELTYPE,FUELCONSUMPTION_CITY,FUELCONSUMPTION_HWY,FUELCONSUMPTION_COMB,FUELCONSUMPTION_COMB_MPG
854,2014,NISSAN,QUEST,MINIVAN,3.5,6,AV,X,12.5,9.5,11.1,25
855,2014,NISSAN,ROGUE,SUV - SMALL,2.5,4,AV,X,9.2,7.2,8.3,34
856,2014,NISSAN,ROGUE AWD,SUV - SMALL,2.5,4,AV,X,9.5,7.4,8.6,33
857,2014,NISSAN,SENTRA,MID-SIZE,1.8,4,AV,X,7.8,6.0,7.0,40
858,2014,NISSAN,SENTRA,MID-SIZE,1.8,4,M6,X,8.7,6.6,7.8,36
859,2014,NISSAN,TITAN,PICKUP TRUCK - STANDARD,5.6,8,A5,X,17.9,12.8,15.6,18
860,2014,NISSAN,TITAN 4WD,PICKUP TRUCK - STANDARD,5.6,8,A5,X,19.7,14.3,17.3,16
861,2014,NISSAN,VERSA,COMPACT,1.6,4,AV,X,7.2,5.8,6.6,43
862,2014,NISSAN,VERSA,COMPACT,1.6,4,M5,X,8.6,6.5,7.7,37
863,2014,NISSAN,XTERRA 4WD,SUV - SMALL,4.0,6,A5,X,16.1,11.9,14.2,20
864,2014,NISSAN,XTERRA 4WD,SUV - SMALL,4.0,6,M6,X,15.2,11.9,13.7,21
865,2014,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,AM7,Z,11.6,8.3,10.1,28
866,2014,PORSCHE,911 CARRERA,MINICOMPACT,3.4,6,M7,Z,12.5,8.6,10.7,26
867,2014,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,AM7,Z,11.8,8.5,10.3,27
868,2014,PORSCHE,911 CARRERA 4,MINICOMPACT,3.4,6,M7,Z,12.4,8.6,10.7,26
869,2014,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,12.0,8.7,10.5,27
870,2014,PORSCHE,911 CARRERA 4 CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.6,9.0,11.0,26
871,2014,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,AM7,Z,12.3,8.9,10.8,26
872,2014,PORSCHE,911 CARRERA 4S,MINICOMPACT,3.8,6,M7,Z,12.8,8.9,11.0,26
873,2014,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.7,9.0,11.0,26
874,2014,PORSCHE,911 CARRERA 4S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.9,9.1,11.2,25
875,2014,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,AM7,Z,11.6,8.3,10.1,28
876,2014,PORSCHE,911 CARRERA CABRIOLET,MINICOMPACT,3.4,6,M7,Z,12.4,8.6,10.7,26
877,2014,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,AM7,Z,12.1,8.7,10.6,27
878,2014,PORSCHE,911 CARRERA S,MINICOMPACT,3.8,6,M7,Z,12.6,8.6,10.8,26
879,2014,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,12.4,8.7,10.7,26
880,2014,PORSCHE,911 CARRERA S CABRIOLET,MINICOMPACT,3.8,6,M7,Z,12.6,8.8,10.9,26
881,2014,PORSCHE,911 GT3,TWO-SEATER,3.8,6,AM7,Z,16.0,11.5,14.0,20
882,2014,PORSCHE,911 TURBO,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24
883,2014,PORSCHE,911 TURBO CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24
884,2014,PORSCHE,911 TURBO S,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24
885,2014,PORSCHE,911 TURBO S CABRIOLET,MINICOMPACT,3.8,6,AM7,Z,13.7,9.6,11.9,24
886,2014,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31
887,2014,PORSCHE,BOXSTER,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29
888,2014,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29
889,2014,PORSCHE,BOXSTER S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27
890,2014,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,A8,Z,13.6,10.1,12.0,24
891,2014,PORSCHE,CAYENNE,SUV - STANDARD,3.6,6,M6,Z,15.8,10.9,13.6,21
892,2014,PORSCHE,CAYENNE DIESEL,SUV - STANDARD,3.0,6,A8,D,12.2,8.1,10.4,27
893,2014,PORSCHE,CAYENNE GTS,SUV - STANDARD,4.8,8,A8,Z,15.9,11.4,13.9,20
894,2014,PORSCHE,CAYENNE S,SUV - STANDARD,4.8,8,A8,Z,15.0,10.6,13.0,22
895,2014,PORSCHE,CAYENNE S HYBRID,SUV - STANDARD,3.0,6,A8,Z,11.8,9.9,10.9,26
896,2014,PORSCHE,CAYENNE TURBO,SUV - STANDARD,4.8,8,A8,Z,15.9,10.9,13.7,21
897,2014,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,AM7,Z,10.7,7.4,9.2,31
898,2014,PORSCHE,CAYMAN,TWO-SEATER,2.7,6,M6,Z,11.5,7.9,9.9,29
899,2014,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,AM7,Z,11.3,7.9,9.8,29
900,2014,PORSCHE,CAYMAN S,TWO-SEATER,3.4,6,M6,Z,11.9,8.6,10.4,27
901,2014,PORSCHE,PANAMERA,FULL-SIZE,3.6,6,AM7,Z,12.9,8.4,10.9,26
902,2014,PORSCHE,PANAMERA 4,FULL-SIZE,3.6,6,AM7,Z,13.1,8.7,11.1,25
903,2014,PORSCHE,PANAMERA 4S,FULL-SIZE,3.0,6,AM7,Z,13.4,8.8,11.3,25
904,2014,PORSCHE,PANAMERA 4S EXECUTIVE,FULL-SIZE,3.0,6,AM7,Z,13.7,8.9,11.5,25
905,2014,PORSCHE,PANAMERA GTS,FULL-SIZE,4.8,8,AM7,Z,15.1,9.7,12.7,22
906,2014,PORSCHE,PANAMERA S,FULL-SIZE,3.0,6,AM7,Z,13.4,8.8,11.3,25
907,2014,PORSCHE,PANAMERA TURBO,FULL-SIZE,4.8,8,AM7,Z,15.3,9.7,12.8,22
908,2014,PORSCHE,PANAMERA TURBO EXECUTIVE,FULL-SIZE,4.8,8,AM7,Z,15.4,9.8,12.9,22
909,2014,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.1,12.0,14.8,19
910,2014,RAM,1500 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,15.8,10.9,13.6,21
911,2014,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A6,X,17.6,12.7,15.4,18
912,2014,RAM,1500 4X4 (MDS),PICKUP TRUCK - STANDARD,5.7,8,A8,X,16.3,11.5,14.1,20
913,2014,RAM,1500 4X4 DIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,12.1,8.8,10.6,27
914,2014,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,14.6,10.1,12.6,22
915,2014,RAM,1500 4X4 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,20.5,14.5,17.8,16
916,2014,RAM,1500 DIESEL,PICKUP TRUCK - STANDARD,3.0,6,A8,D,11.6,8.4,10.2,28
917,2014,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,X,13.9,9.5,11.9,24
918,2014,RAM,1500 FFV,PICKUP TRUCK - STANDARD,3.6,6,A8,E,19.4,13.6,16.8,17
919,2014,RAM,1500 HFE,PICKUP TRUCK - STANDARD,3.6,6,A8,X,12.9,9.3,11.3,25
920,2014,RAM,CARGO VAN FFV,MINIVAN,3.6,6,A6,X,13.3,9.1,11.4,25
921,2014,RAM,CARGO VAN FFV,MINIVAN,3.6,6,A6,E,18.6,12.7,15.9,18
922,2014,ROLLS-ROYCE,GHOST,FULL-SIZE,6.6,12,A8,Z,19.1,12.3,16.0,18
923,2014,ROLLS-ROYCE,GHOST EWB,FULL-SIZE,6.6,12,A8,Z,19.1,12.3,16.0,18
924,2014,ROLLS-ROYCE,PHANTOM,FULL-SIZE,6.7,12,A8,Z,20.7,12.8,17.1,17
925,2014,ROLLS-ROYCE,PHANTOM COUPE,COMPACT,6.7,12,A8,Z,20.7,12.8,17.1,17
926,2014,ROLLS-ROYCE,PHANTOM DROPHEAD COUPE,COMPACT,6.7,12,A8,Z,20.7,12.7,17.1,17
927,2014,ROLLS-ROYCE,PHANTOM EWB,FULL-SIZE,6.7,12,A8,Z,20.7,12.7,17.1,17
928,2014,ROLLS-ROYCE,WRAITH,MID-SIZE,6.6,12,A8,Z,18.7,11.8,15.6,18
929,2014,SCION,FR-S,MINICOMPACT,2.0,4,AS6,Z,9.6,7.0,8.4,34
930,2014,SCION,FR-S,MINICOMPACT,2.0,4,M6,Z,10.9,7.8,9.5,30
931,2014,SCION,iQ,MINICOMPACT,1.3,4,AV,X,6.6,5.7,6.2,46
932,2014,SCION,tC,COMPACT,2.5,4,AS6,X,10.2,7.5,9.0,31
933,2014,SCION,tC,COMPACT,2.5,4,M6,X,10.2,7.6,9.0,31
934,2014,SCION,xB,STATION WAGON - SMALL,2.4,4,AS4,X,10.9,8.6,9.9,29
935,2014,SCION,xB,STATION WAGON - SMALL,2.4,4,M5,X,10.9,8.6,9.9,29
936,2014,SCION,xD,SUBCOMPACT,1.8,4,A4,X,8.8,7.1,8.0,35
937,2014,SCION,xD,SUBCOMPACT,1.8,4,M5,X,8.6,7.1,7.9,36
938,2014,SMART,FORTWO CABRIOLET,TWO-SEATER,1.0,3,AM5,Z,6.9,5.7,6.4,44
939,2014,SMART,FORTWO COUPE,TWO-SEATER,1.0,3,AM5,Z,6.9,5.7,6.4,44
940,2014,SRT,VIPER COUPE,TWO-SEATER,8.4,10,M6,Z,20.0,13.0,16.9,17
941,2014,SRT,VIPER GTS COUPE,TWO-SEATER,8.4,10,M6,Z,20.0,13.0,16.9,17
942,2014,SUBARU,BRZ,MINICOMPACT,2.0,4,AS6,Z,9.6,7.1,8.5,33
943,2014,SUBARU,BRZ,MINICOMPACT,2.0,4,M6,Z,11.0,7.9,9.6,29
944,2014,SUBARU,FORESTER AWD,SUV - SMALL,2.0,4,AV,Z,10.2,8.6,9.5,30
945,2014,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,AV,X,9.6,7.4,8.6,33
946,2014,SUBARU,FORESTER AWD,SUV - SMALL,2.5,4,M6,X,10.9,8.3,9.7,29
947,2014,SUBARU,IMPREZA AWD,COMPACT,2.0,4,AV,X,8.7,6.6,7.8,36
948,2014,SUBARU,IMPREZA AWD,COMPACT,2.0,4,M5,X,9.6,7.1,8.5,33
949,2014,SUBARU,IMPREZA AWD,COMPACT,2.5,4,M5,Z,12.6,9.5,11.2,25
950,2014,SUBARU,IMPREZA AWD,COMPACT,2.5,4,M6,Z,14.2,10.4,12.5,23
951,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,AV,X,8.7,6.6,7.8,36
952,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.0,4,M5,X,9.6,7.1,8.5,33
953,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,M5,Z,12.6,9.5,11.2,25
954,2014,SUBARU,IMPREZA WAGON AWD,STATION WAGON - SMALL,2.5,4,M6,Z,14.2,10.4,12.5,23
955,2014,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,AV,X,9.7,7.3,8.6,33
956,2014,SUBARU,LEGACY AWD,MID-SIZE,2.5,4,M6,X,11.3,8.2,9.9,29
957,2014,SUBARU,LEGACY AWD,MID-SIZE,3.6,6,AS5,X,13.3,9.5,11.6,24
958,2014,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,AV,X,9.9,7.8,9.0,31
959,2014,SUBARU,OUTBACK AWD,SUV - SMALL,2.5,4,M6,X,10.8,8.5,9.8,29
960,2014,SUBARU,OUTBACK AWD,SUV - SMALL,3.6,6,AS5,X,13.4,9.7,11.7,24
961,2014,SUBARU,TRIBECA AWD,SUV - SMALL,3.6,6,AS5,X,14.7,11.1,13.1,22
962,2014,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,AV,X,9.5,7.2,8.5,33
963,2014,SUBARU,XV CROSSTREK AWD,SUV - SMALL,2.0,4,M5,X,10.2,8.0,9.2,31
964,2014,SUBARU,XV CROSSTREK HYBRID AWD,SUV - SMALL,2.0,4,AV,X,8.1,7.2,7.7,37
965,2014,TOYOTA,4RUNNER (Part-Time 4WD),SUV - STANDARD,4.0,6,AS5,X,14.3,11.1,12.9,22
966,2014,TOYOTA,4RUNNER 4WD,SUV - STANDARD,4.0,6,AS5,X,14.3,11.1,12.9,22
967,2014,TOYOTA,AVALON,MID-SIZE,3.5,6,AS6,X,11.3,7.6,9.6,29
968,2014,TOYOTA,CAMRY,MID-SIZE,2.5,4,AS6,X,9.5,6.6,8.2,34
969,2014,TOYOTA,CAMRY,MID-SIZE,3.5,6,AS6,X,11.1,7.8,9.6,29
970,2014,TOYOTA,CAMRY HYBRID LE,MID-SIZE,2.5,4,AV,X,5.5,5.9,5.7,50
971,2014,TOYOTA,CAMRY HYBRID XLE/SE,MID-SIZE,2.5,4,AV,X,5.8,6.2,6.0,47
972,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,A4,X,8.6,6.5,7.7,37
973,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV7,X,8.1,6.3,7.3,39
974,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,AV,X,8.0,5.9,7.1,40
975,2014,TOYOTA,COROLLA,MID-SIZE,1.8,4,M6,X,8.3,6.3,7.4,38
976,2014,TOYOTA,COROLLA LE ECO (1-mode),MID-SIZE,1.8,4,AV,X,7.7,5.6,6.8,42
977,2014,TOYOTA,COROLLA LE ECO (2-mode),MID-SIZE,1.8,4,AV,X,7.8,5.9,6.9,41
978,2014,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,A4,X,9.4,7.5,8.5,33
979,2014,TOYOTA,COROLLA MATRIX,STATION WAGON - SMALL,1.8,4,M5,X,8.9,7.3,8.2,34
980,2014,TOYOTA,FJ CRUISER 4WD,SUV - SMALL,4.0,6,A5,X,14.3,11.2,12.9,22
981,2014,TOYOTA,FJ CRUISER 4WD,SUV - SMALL,4.0,6,M6,X,15.4,12.1,13.9,20
982,2014,TOYOTA,HIGHLANDER,SUV - SMALL,2.7,4,AS6,X,11.7,8.6,10.3,27
983,2014,TOYOTA,HIGHLANDER,SUV - SMALL,3.5,6,AS6,X,12.6,9.4,11.2,25
984,2014,TOYOTA,HIGHLANDER AWD,SUV - STANDARD,3.5,6,AS6,X,13.0,9.7,11.5,25
985,2014,TOYOTA,HIGHLANDER HYBRID AWD,SUV - STANDARD,3.5,6,AV6,X,8.0,8.6,8.3,34
986,2014,TOYOTA,HIGHLANDER HYBRID AWD LE,SUV - STANDARD,3.5,6,AV6,X,7.9,8.6,8.2,34
987,2014,TOYOTA,PRIUS,MID-SIZE,1.8,4,AV,X,4.7,4.9,4.8,59
988,2014,TOYOTA,PRIUS c,COMPACT,1.5,4,AV,X,4.6,4.9,4.7,60
989,2014,TOYOTA,PRIUS v,STATION WAGON - MID-SIZE,1.8,4,AV,X,5.3,5.8,5.5,51
990,2014,TOYOTA,RAV4,SUV - SMALL,2.5,4,AS6,X,10.0,7.6,8.9,32
991,2014,TOYOTA,RAV4 AWD,SUV - SMALL,2.5,4,AS6,X,10.4,8.1,9.4,30
992,2014,TOYOTA,RAV4 LIMITED AWD,SUV - SMALL,2.5,4,AS6,X,10.6,8.2,9.5,30
993,2014,TOYOTA,SEQUOIA 4WD,SUV - STANDARD,5.7,8,AS6,X,19.0,13.9,16.7,17
994,2014,TOYOTA,SIENNA,MINIVAN,3.5,6,AS6,X,12.9,9.4,11.3,25
995,2014,TOYOTA,SIENNA AWD,MINIVAN,3.5,6,AS6,X,14.2,10.3,12.4,23
996,2014,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,A4,X,12.2,9.3,10.9,26
997,2014,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,2.7,4,M5,X,11.3,8.9,10.2,28
998,2014,TOYOTA,TACOMA,PICKUP TRUCK - SMALL,4.0,6,M6,X,14.5,11.3,13.1,22
999,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,A4,X,13.1,10.5,11.9,24
1000,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,2.7,4,M5,X,12.8,10.6,11.8,24
1001,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,A5,X,14.7,11.5,13.3,21
1002,2014,TOYOTA,TACOMA 4WD,PICKUP TRUCK - SMALL,4.0,6,M6,X,15.3,12.3,14.0,20
1003,2014,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.0,6,AS5,X,14.8,11.8,13.5,21
1004,2014,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,15.9,12.3,14.3,20
1005,2014,TOYOTA,TUNDRA,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,17.6,12.9,15.5,18
1006,2014,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,4.6,8,AS6,X,16.9,12.8,15.1,19
1007,2014,TOYOTA,TUNDRA 4WD,PICKUP TRUCK - STANDARD,5.7,8,AS6,X,18.1,13.9,16.2,17
1008,2014,TOYOTA,VENZA,SUV - SMALL,2.7,4,AS6,X,11.4,8.2,10.0,28
1009,2014,TOYOTA,VENZA,SUV - SMALL,3.5,6,AS6,X,12.6,9.1,11.0,26
1010,2014,TOYOTA,VENZA 4WD,SUV - SMALL,2.7,4,AS6,X,11.6,8.5,10.2,28
1011,2014,TOYOTA,VENZA 4WD,SUV - SMALL,3.5,6,AS6,X,12.9,9.4,11.3,25
1012,2014,TOYOTA,YARIS,COMPACT,1.5,4,A4,X,7.9,6.6,7.3,39
1013,2014,TOYOTA,YARIS,COMPACT,1.5,4,M5,X,7.8,6.3,7.1,40
1014,2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,A6,X,9.5,7.2,8.5,33
1015,2014,VOLKSWAGEN,BEETLE,COMPACT,1.8,4,M5,X,9.9,7.2,8.7,32
1016,2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,A6,Z,10.3,7.7,9.1,31
1017,2014,VOLKSWAGEN,BEETLE,COMPACT,2.0,4,M6,Z,10.8,7.6,9.4,30
1018,2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,A6,X,10.9,8.4,9.8,29
1019,2014,VOLKSWAGEN,BEETLE,COMPACT,2.5,5,M5,X,11.2,7.7,9.6,29
1020,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,1.8,4,A6,X,9.8,7.3,8.7,32
1021,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,A6,Z,10.3,8.1,9.3,30
1022,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.0,4,M6,Z,10.8,7.6,9.4,30
1023,2014,VOLKSWAGEN,BEETLE CONVERTIBLE,SUBCOMPACT,2.5,5,A6,X,11.2,8.7,10.1,28
1024,2014,VOLKSWAGEN,BEETLE TDI CLEAN DIESEL,COMPACT,2.0,4,A6,D,8.2,6.1,7.3,39
1025,2014,VOLKSWAGEN,BEETLE TDI CLEAN DIESEL,COMPACT,2.0,4,M6,D,8.5,5.8,7.3,39
1026,2014,VOLKSWAGEN,CC,COMPACT,2.0,4,A6,Z,11.1,7.9,9.7,29
1027,2014,VOLKSWAGEN,CC,COMPACT,2.0,4,M6,Z,11.6,7.7,9.8,29
1028,2014,VOLKSWAGEN,CC 4MOTION,COMPACT,3.6,6,A6,Z,14.3,9.8,12.3,23
1029,2014,VOLKSWAGEN,EOS,SUBCOMPACT,2.0,4,A6,Z,10.9,8.0,9.6,29
1030,2014,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,A6,X,11.0,7.7,9.5,30
1031,2014,VOLKSWAGEN,GOLF WAGON,STATION WAGON - SMALL,2.5,5,M5,X,11.2,7.3,9.4,30
1032,2014,VOLKSWAGEN,GOLF WAGON TDI CLEAN DIESEL,STATION WAGON - SMALL,2.0,4,A6,D,8.2,6.0,7.2,39
1033,2014,VOLKSWAGEN,GOLF WAGON TDI CLEAN DIESEL,STATION WAGON - SMALL,2.0,4,M6,D,7.9,5.6,6.9,41
1034,2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,A6,X,9.5,6.7,8.2,34
1035,2014,VOLKSWAGEN,JETTA,COMPACT,1.8,4,M5,X,9.4,6.7,8.2,34
1036,2014,VOLKSWAGEN,JETTA,COMPACT,2.0,4,A6,X,10.6,8.0,9.4,30
1037,2014,VOLKSWAGEN,JETTA,COMPACT,2.0,4,M5,X,10.4,7.2,9.0,31
1038,2014,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,A6,Z,10.2,7.5,9.0,31
1039,2014,VOLKSWAGEN,JETTA GLI,COMPACT,2.0,4,M6,Z,10.6,7.4,9.2,31
1040,2014,VOLKSWAGEN,JETTA TDI CLEAN DIESEL,COMPACT,2.0,4,A6,D,7.9,5.7,6.9,41
1041,2014,VOLKSWAGEN,JETTA TDI CLEAN DIESEL,COMPACT,2.0,4,M6,D,7.9,5.6,6.9,41
1042,2014,VOLKSWAGEN,JETTA TURBO HYBRID,COMPACT,1.4,4,AM7,Z,5.6,5.2,5.4,52
1043,2014,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,A6,X,9.9,6.9,8.6,33
1044,2014,VOLKSWAGEN,PASSAT,MID-SIZE,1.8,4,M5,X,10.0,6.9,8.6,33
1045,2014,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,A6,X,11.0,8.0,9.7,29
1046,2014,VOLKSWAGEN,PASSAT,MID-SIZE,2.5,5,M5,X,11.4,7.8,9.8,29
1047,2014,VOLKSWAGEN,PASSAT,MID-SIZE,3.6,6,A6,Z,12.4,8.8,10.8,26
1048,2014,VOLKSWAGEN,PASSAT TDI CLEAN DIESEL,MID-SIZE,2.0,4,A6,D,8.1,5.9,7.1,40
1049,2014,VOLKSWAGEN,PASSAT TDI CLEAN DIESEL,MID-SIZE,2.0,4,M6,D,8.0,5.4,6.8,42
1050,2014,VOLKSWAGEN,ROUTAN,MINIVAN,3.6,6,A6,X,14.2,9.5,12.1,23
1051,2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,A6,Z,11.7,9.5,10.7,26
1052,2014,VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,M6,Z,13.6,9.2,11.6,24
1053,2014,VOLKSWAGEN,TIGUAN 4MOTION,SUV - SMALL,2.0,4,A6,Z,11.7,9.4,10.7,26
1054,2014,VOLKSWAGEN,TOUAREG,SUV - STANDARD,3.6,6,AS8,Z,13.8,10.3,12.2,23
1055,2014,VOLKSWAGEN,TOUAREG TDI CLEAN DIESEL,SUV - STANDARD,3.0,6,AS8,D,12.3,8.0,10.4,27
1056,2014,VOLVO,S60,COMPACT,2.5,5,AS6,X,11.3,7.8,9.7,29
1057,2014,VOLVO,S60 AWD,COMPACT,2.5,5,AS6,X,11.6,8.3,10.1,28
1058,2014,VOLVO,S60 AWD,COMPACT,3.0,6,AS6,X,13.2,9.5,11.5,25
1059,2014,VOLVO,S80,MID-SIZE,3.2,6,AS6,X,11.9,8.1,10.2,28
1060,2014,VOLVO,S80 AWD,MID-SIZE,3.0,6,AS6,X,13.2,9.5,11.5,25
1061,2014,VOLVO,XC60,SUV - SMALL,3.2,6,AS6,X,13.0,8.9,11.2,25
1062,2014,VOLVO,XC60 AWD,SUV - SMALL,3.0,6,AS6,X,13.4,9.8,11.8,24
1063,2014,VOLVO,XC60 AWD,SUV - SMALL,3.2,6,AS6,X,13.2,9.5,11.5,25
1064,2014,VOLVO,XC70 AWD,SUV - SMALL,3.0,6,AS6,X,13.4,9.8,11.8,24
1065,2014,VOLVO,XC70 AWD,SUV - SMALL,3.2,6,AS6,X,12.9,9.3,11.3,25
1066,2014,VOLVO,XC90 AWD,SUV - STANDARD,3.2,6,AS6,X,14.9,10.2,12.8,22
